State Name,FIPS State Code,Calendar Year,Calendar Month,Month Name,Date,County Code,FIPS County Code,County Name,MA Individuals,MA Children,State Fiscal Year
PA,42,2013,8,August,8/1/2013 0:00,22,43,Dauphin,46773,25247,FY 2013-2014
PA,42,2013,9,September,9/1/2013 0:00,22,43,Dauphin,46451,25130,FY 2013-2014
PA,42,2013,10,October,10/1/2013 0:00,22,43,Dauphin,46984,25492,FY 2013-2014
PA,42,2013,11,November,11/1/2013 0:00,22,43,Dauphin,47218,25543,FY 2013-2014
PA,42,2013,12,December,12/1/2013 0:00,22,43,Dauphin,47423,25649,FY 2013-2014
PA,42,2014,1,January,1/1/2014 0:00,22,43,Dauphin,47605,25813,FY 2013-2014
PA,42,2014,2,February,2/1/2014 0:00,22,43,Dauphin,47641,25869,FY 2013-2014
PA,42,2014,3,March,3/1/2014 0:00,22,43,Dauphin,48484,26348,FY 2013-2014
PA,42,2014,4,April,4/1/2014 0:00,22,43,Dauphin,48914,26591,FY 2013-2014
PA,42,2014,5,May,5/1/2014 0:00,22,43,Dauphin,48750,26523,FY 2013-2014
PA,42,2014,6,June,6/1/2014 0:00,22,43,Dauphin,48601,26508,FY 2013-2014
PA,42,2014,7,July,7/1/2014 0:00,22,43,Dauphin,48975,26947,FY 2014-2015
PA,42,2014,8,August,8/1/2014 0:00,22,43,Dauphin,48833,26977,FY 2014-2015
PA,42,2014,9,September,9/1/2014 0:00,22,43,Dauphin,49009,27102,FY 2014-2015
PA,42,2014,10,October,10/1/2014 0:00,22,43,Dauphin,49387,27281,FY 2014-2015
PA,42,2014,11,November,11/1/2014 0:00,22,43,Dauphin,49307,27334,FY 2014-2015
PA,42,2014,12,December,12/1/2014 0:00,22,43,Dauphin,49715,27573,FY 2014-2015
PA,42,2015,1,January,1/1/2015 0:00,22,43,Dauphin,51725,28057,FY 2014-2015
PA,42,2015,2,February,2/1/2015 0:00,22,43,Dauphin,52966,28296,FY 2014-2015
PA,42,2015,3,March,3/1/2015 0:00,22,43,Dauphin,54402,28572,FY 2014-2015
PA,42,2015,4,April,4/1/2015 0:00,22,43,Dauphin,56147,29012,FY 2014-2015
PA,42,2015,5,May,5/1/2015 0:00,22,43,Dauphin,58344,29644,FY 2014-2015
PA,42,2015,6,June,6/1/2015 0:00,22,43,Dauphin,59609,29961,FY 2014-2015
PA,42,2015,7,July,7/1/2015 0:00,22,43,Dauphin,59561,29535,FY 2015-2016
PA,42,2015,8,August,8/1/2015 0:00,22,43,Dauphin,60096,29605,FY 2015-2016
PA,42,2015,9,September,9/1/2015 0:00,22,43,Dauphin,60718,29652,FY 2015-2016
PA,42,2015,10,October,10/1/2015 0:00,22,43,Dauphin,61191,29706,FY 2015-2016
PA,42,2015,11,November,11/1/2015 0:00,22,43,Dauphin,61681,29734,FY 2015-2016
PA,42,2015,12,December,12/1/2015 0:00,22,43,Dauphin,62634,29886,FY 2015-2016
PA,42,2016,1,January,1/1/2016 0:00,22,43,Dauphin,62761,29800,FY 2015-2016
PA,42,2016,2,February,2/1/2016 0:00,22,43,Dauphin,63500,30041,FY 2015-2016
PA,42,2016,3,March,3/1/2016 0:00,22,43,Dauphin,64762,30524,FY 2015-2016
PA,42,2016,4,April,4/1/2016 0:00,22,43,Dauphin,64319,30225,FY 2015-2016
PA,42,2016,5,May,5/1/2016 0:00,22,43,Dauphin,64219,30076,FY 2015-2016
PA,42,2016,6,June,6/1/2016 0:00,22,43,Dauphin,64824,30222,FY 2015-2016
PA,42,2016,7,July,7/1/2016 0:00,22,43,Dauphin,65326,30270,FY 2016-2017
PA,42,2016,8,August,8/1/2016 0:00,22,43,Dauphin,65703,30528,FY 2016-2017
PA,42,2016,9,September,9/1/2016 0:00,22,43,Dauphin,65897,30516,FY 2016-2017
PA,42,2016,10,October,10/1/2016 0:00,22,43,Dauphin,66012,30529,FY 2016-2017
PA,42,2016,11,November,11/1/2016 0:00,22,43,Dauphin,66159,30501,FY 2016-2017
PA,42,2016,12,December,12/1/2016 0:00,22,43,Dauphin,66652,30664,FY 2016-2017
PA,42,2017,1,January,1/1/2017 0:00,22,43,Dauphin,67028,30808,FY 2016-2017
PA,42,2017,2,February,2/1/2017 0:00,22,43,Dauphin,67022,30794,FY 2016-2017
PA,42,2017,3,March,3/1/2017 0:00,22,43,Dauphin,66868,30721,FY 2016-2017
PA,42,2017,4,April,4/1/2017 0:00,22,43,Dauphin,66542,30545,FY 2016-2017
PA,42,2017,5,May,5/1/2017 0:00,22,43,Dauphin,66817,30718,FY 2016-2017
PA,42,2017,6,June,6/1/2017 0:00,22,43,Dauphin,66886,30755,FY 2016-2017
PA,42,2017,7,July,7/1/2017 0:00,22,43,Dauphin,66913,30822,FY 2017-2018
PA,42,2017,8,August,8/1/2017 0:00,22,43,Dauphin,67434,31053,FY 2017-2018
PA,42,2017,9,September,9/1/2017 0:00,22,43,Dauphin,67039,30912,FY 2017-2018
PA,42,2017,10,October,10/1/2017 0:00,22,43,Dauphin,67207,31000,FY 2016-2017
PA,42,2017,11,November,11/1/2017 0:00,22,43,Dauphin,67466,31111,FY 2016-2017
PA,42,2017,12,December,12/1/2017 0:00,22,43,Dauphin,67436,31067,FY 2016-2017
PA,42,2018,1,January,1/1/2018 0:00,22,43,Dauphin,68360,31345,FY 2017-2018
PA,42,2018,2,February,2/1/2018 0:00,22,43,Dauphin,68818,31490,FY 2017-2018
PA,42,2018,3,March,3/1/2018 0:00,22,43,Dauphin,68921,31513,FY 2017-2018
PA,42,2018,4,April,4/1/2018 0:00,22,43,Dauphin,68765,31497,FY 2017-2018
PA,42,2018,5,May,5/1/2018 0:00,22,43,Dauphin,69564,31837,FY 2017-2018
PA,42,2018,6,June,6/1/2018 0:00,22,43,Dauphin,69287,31714,FY 2017-2018
PA,42,2018,7,July,7/1/2018 0:00,22,43,Dauphin,69397,31753,FY 2018-2019
PA,42,2003,7,July,7/1/2003 0:00,23,45,Delaware,57616,29772,FY 2003-2004
PA,42,2003,8,August,8/1/2003 0:00,23,45,Delaware,58267,30111,FY 2003-2004
PA,42,2003,9,September,9/1/2003 0:00,23,45,Delaware,58667,30289,FY 2003-2004
PA,42,2003,10,October,10/1/2003 0:00,23,45,Delaware,58665,30197,FY 2003-2004
PA,42,2003,11,November,11/1/2003 0:00,23,45,Delaware,59081,30402,FY 2003-2004
PA,42,2003,12,December,12/1/2003 0:00,23,45,Delaware,59009,30378,FY 2003-2004
PA,42,2004,1,January,1/1/2004 0:00,23,45,Delaware,59916,30929,FY 2003-2004
PA,42,2004,2,February,2/1/2004 0:00,23,45,Delaware,60682,31338,FY 2003-2004
PA,42,2004,3,March,3/1/2004 0:00,23,45,Delaware,61070,31456,FY 2003-2004
PA,42,2004,4,April,4/1/2004 0:00,23,45,Delaware,61324,31532,FY 2003-2004
PA,42,2004,5,May,5/1/2004 0:00,23,45,Delaware,62343,32047,FY 2003-2004
PA,42,2004,6,June,6/1/2004 0:00,23,45,Delaware,62364,32010,FY 2003-2004
PA,42,2004,7,July,7/1/2004 0:00,23,45,Delaware,62897,32329,FY 2004-2005
PA,42,2004,8,August,8/1/2004 0:00,23,45,Delaware,63890,32894,FY 2004-2005
PA,42,2004,9,September,9/1/2004 0:00,23,45,Delaware,64138,32997,FY 2004-2005
PA,42,2004,10,October,10/1/2004 0:00,23,45,Delaware,65124,33454,FY 2004-2005
PA,42,2004,11,November,11/1/2004 0:00,23,45,Delaware,65186,33529,FY 2004-2005
PA,42,2004,12,December,12/1/2004 0:00,23,45,Delaware,65238,33524,FY 2004-2005
PA,42,2005,1,January,1/1/2005 0:00,23,45,Delaware,66008,33898,FY 2004-2005
PA,42,2005,2,February,2/1/2005 0:00,23,45,Delaware,66172,33986,FY 2004-2005
PA,42,2005,3,March,3/1/2005 0:00,23,45,Delaware,66540,34198,FY 2004-2005
PA,42,2005,4,April,4/1/2005 0:00,23,45,Delaware,66990,34392,FY 2004-2005
PA,42,2005,5,May,5/1/2005 0:00,23,45,Delaware,67569,34775,FY 2004-2005
PA,42,2005,6,June,6/1/2005 0:00,23,45,Delaware,67520,34742,FY 2004-2005
PA,42,2005,7,July,7/1/2005 0:00,23,45,Delaware,67777,34885,FY 2005-2006
PA,42,2005,8,August,8/1/2005 0:00,23,45,Delaware,68394,35158,FY 2005-2006
PA,42,2005,9,September,9/1/2005 0:00,23,45,Delaware,68361,35094,FY 2005-2006
PA,42,2005,10,October,10/1/2005 0:00,23,45,Delaware,69237,35553,FY 2005-2006
PA,42,2005,11,November,11/1/2005 0:00,23,45,Delaware,69058,35447,FY 2005-2006
PA,42,2005,12,December,12/1/2005 0:00,23,45,Delaware,69121,35508,FY 2005-2006
PA,42,2006,1,January,1/1/2006 0:00,23,45,Delaware,69057,35505,FY 2005-2006
PA,42,2006,2,February,2/1/2006 0:00,23,45,Delaware,69761,36091,FY 2005-2006
PA,42,2006,3,March,3/1/2006 0:00,23,45,Delaware,71007,36998,FY 2005-2006
PA,42,2006,4,April,4/1/2006 0:00,23,45,Delaware,71044,37024,FY 2005-2006
PA,42,2006,5,May,5/1/2006 0:00,23,45,Delaware,71187,37220,FY 2005-2006
PA,42,2006,6,June,6/1/2006 0:00,23,45,Delaware,71145,37307,FY 2005-2006
PA,42,2006,7,July,7/1/2006 0:00,23,45,Delaware,70393,36959,FY 2006-2007
PA,42,2006,8,August,8/1/2006 0:00,23,45,Delaware,70628,37125,FY 2006-2007
PA,42,2006,9,September,9/1/2006 0:00,23,45,Delaware,70572,36988,FY 2006-2007
PA,42,2006,10,October,10/1/2006 0:00,23,45,Delaware,71099,37241,FY 2006-2007
PA,42,2006,11,November,11/1/2006 0:00,23,45,Delaware,70394,36882,FY 2006-2007
PA,42,2006,12,December,12/1/2006 0:00,23,45,Delaware,70080,36770,FY 2006-2007
PA,42,2007,1,January,1/1/2007 0:00,23,45,Delaware,70101,36666,FY 2006-2007
PA,42,2007,2,February,2/1/2007 0:00,23,45,Delaware,69931,36723,FY 2006-2007
PA,42,2007,3,March,3/1/2007 0:00,23,45,Delaware,70903,37347,FY 2006-2007
PA,42,2007,4,April,4/1/2007 0:00,23,45,Delaware,70798,37212,FY 2006-2007
PA,42,2007,5,May,5/1/2007 0:00,23,45,Delaware,70232,36823,FY 2006-2007
PA,42,2007,6,June,6/1/2007 0:00,23,45,Delaware,70152,36833,FY 2006-2007
PA,42,2007,7,July,7/1/2007 0:00,23,45,Delaware,70767,37189,FY 2007-2008
PA,42,2007,8,August,8/1/2007 0:00,23,45,Delaware,70985,37268,FY 2007-2008
PA,42,2007,9,September,9/1/2007 0:00,23,45,Delaware,71241,37450,FY 2007-2008
PA,42,2007,10,October,10/1/2007 0:00,23,45,Delaware,71198,37357,FY 2007-2008
PA,42,2007,11,November,11/1/2007 0:00,23,45,Delaware,70557,37135,FY 2007-2008
PA,42,2007,12,December,12/1/2007 0:00,23,45,Delaware,70996,37430,FY 2007-2008
PA,42,2008,1,January,1/1/2008 0:00,23,45,Delaware,71251,37479,FY 2007-2008
PA,42,2008,2,February,2/1/2008 0:00,23,45,Delaware,75129,38513,FY 2007-2008
PA,42,2008,3,March,3/1/2008 0:00,23,45,Delaware,83205,41189,FY 2007-2008
PA,42,2008,4,April,4/1/2008 0:00,23,45,Delaware,87699,42307,FY 2007-2008
PA,42,2008,5,May,5/1/2008 0:00,23,45,Delaware,91153,43311,FY 2007-2008
PA,42,2008,6,June,6/1/2008 0:00,23,45,Delaware,91560,43278,FY 2007-2008
PA,42,2008,7,July,7/1/2008 0:00,23,45,Delaware,93321,43888,FY 2008-2009
PA,42,2008,8,August,8/1/2008 0:00,23,45,Delaware,95669,44934,FY 2008-2009
PA,42,2008,9,September,9/1/2008 0:00,23,45,Delaware,73544,38566,FY 2008-2009
PA,42,2008,10,October,10/1/2008 0:00,23,45,Delaware,74065,38929,FY 2008-2009
PA,42,2008,11,November,11/1/2008 0:00,23,45,Delaware,74353,39075,FY 2008-2009
PA,42,2008,12,December,12/1/2008 0:00,23,45,Delaware,74385,39036,FY 2008-2009
PA,42,2009,1,January,1/1/2009 0:00,23,45,Delaware,75022,39351,FY 2008-2009
PA,42,2009,2,February,2/1/2009 0:00,23,45,Delaware,75429,39660,FY 2008-2009
PA,42,2009,3,March,3/1/2009 0:00,23,45,Delaware,75811,39885,FY 2008-2009
PA,42,2009,4,April,4/1/2009 0:00,23,45,Delaware,75869,40031,FY 2008-2009
PA,42,2009,5,May,5/1/2009 0:00,23,45,Delaware,76638,40424,FY 2008-2009
PA,42,2009,6,June,6/1/2009 0:00,23,45,Delaware,77281,40726,FY 2008-2009
PA,42,2009,7,July,7/1/2009 0:00,23,45,Delaware,77697,41019,FY 2009-2010
PA,42,2009,8,August,8/1/2009 0:00,23,45,Delaware,79283,41973,FY 2009-2010
PA,42,2009,9,September,9/1/2009 0:00,23,45,Delaware,79343,41961,FY 2009-2010
PA,42,2009,10,October,10/1/2009 0:00,23,45,Delaware,80376,42554,FY 2009-2010
PA,42,2009,11,November,11/1/2009 0:00,23,45,Delaware,80394,42664,FY 2009-2010
PA,42,2009,12,December,12/1/2009 0:00,23,45,Delaware,79628,42273,FY 2009-2010
PA,42,2010,1,January,1/1/2010 0:00,23,45,Delaware,80287,42538,FY 2009-2010
PA,42,2010,2,February,2/1/2010 0:00,23,45,Delaware,80588,42724,FY 2009-2010
PA,42,2010,3,March,3/1/2010 0:00,23,45,Delaware,82123,43614,FY 2009-2010
PA,42,2010,4,April,4/1/2010 0:00,23,45,Delaware,81486,43225,FY 2009-2010
PA,42,2010,5,May,5/1/2010 0:00,23,45,Delaware,82142,43583,FY 2009-2010
PA,42,2010,6,June,6/1/2010 0:00,23,45,Delaware,81929,43336,FY 2009-2010
PA,42,2010,7,July,7/1/2010 0:00,23,45,Delaware,83225,44039,FY 2010-2011
PA,42,2010,8,August,8/1/2010 0:00,23,45,Delaware,83390,44079,FY 2010-2011
PA,42,2010,9,September,9/1/2010 0:00,23,45,Delaware,82820,43713,FY 2010-2011
PA,42,2010,10,October,10/1/2010 0:00,23,45,Delaware,83750,44197,FY 2010-2011
PA,42,2010,11,November,11/1/2010 0:00,23,45,Delaware,84298,44485,FY 2010-2011
PA,42,2010,12,December,12/1/2010 0:00,23,45,Delaware,84118,44442,FY 2010-2011
PA,42,2011,1,January,1/1/2011 0:00,23,45,Delaware,84183,44381,FY 2010-2011
PA,42,2011,2,February,2/1/2011 0:00,23,45,Delaware,84794,44704,FY 2010-2011
PA,42,2011,3,March,3/1/2011 0:00,23,45,Delaware,86119,45429,FY 2010-2011
PA,42,2011,4,April,4/1/2011 0:00,23,45,Delaware,86902,45828,FY 2010-2011
PA,42,2011,5,May,5/1/2011 0:00,23,45,Delaware,86477,45515,FY 2010-2011
PA,42,2011,6,June,6/1/2011 0:00,23,45,Delaware,87132,45898,FY 2010-2011
PA,42,2011,7,July,7/1/2011 0:00,23,45,Delaware,88735,46820,FY 2011-2012
PA,42,2011,8,August,8/1/2011 0:00,23,45,Delaware,88435,46631,FY 2011-2012
PA,42,2011,9,September,9/1/2011 0:00,23,45,Delaware,87161,45856,FY 2011-2012
PA,42,2011,10,October,10/1/2011 0:00,23,45,Delaware,87055,46075,FY 2011-2012
PA,42,2011,11,November,11/1/2011 0:00,23,45,Delaware,85777,46134,FY 2011-2012
PA,42,2011,12,December,12/1/2011 0:00,23,45,Delaware,84959,48515,FY 2011-2012
PA,42,2012,1,January,1/1/2012 0:00,23,45,Delaware,85426,44311,FY 2011-2012
PA,42,2012,2,February,2/1/2012 0:00,23,45,Delaware,85892,44628,FY 2011-2012
PA,42,2012,3,March,3/1/2012 0:00,23,45,Delaware,85979,44651,FY 2011-2012
PA,42,2012,4,April,4/1/2012 0:00,23,45,Delaware,85765,44369,FY 2011-2012
PA,42,2012,5,May,5/1/2012 0:00,23,45,Delaware,85767,44482,FY 2011-2012
PA,42,2012,6,June,6/1/2012 0:00,23,45,Delaware,85040,43898,FY 2011-2012
PA,42,2012,7,July,7/1/2012 0:00,23,45,Delaware,85509,44146,FY 2012-2013
PA,42,2012,8,August,8/1/2012 0:00,23,45,Delaware,85830,44408,FY 2012-2013
PA,42,2012,9,September,9/1/2012 0:00,23,45,Delaware,85339,43999,FY 2012-2013
PA,42,2012,10,October,10/1/2012 0:00,23,45,Delaware,85515,43979,FY 2012-2013
PA,42,2012,11,November,11/1/2012 0:00,23,45,Delaware,84754,43748,FY 2012-2013
PA,42,2012,12,December,12/1/2012 0:00,23,45,Delaware,84794,43759,FY 2012-2013
PA,42,2013,1,January,1/1/2013 0:00,23,45,Delaware,85683,44282,FY 2012-2013
PA,42,2013,2,February,2/1/2013 0:00,23,45,Delaware,85850,44361,FY 2012-2013
PA,42,2013,3,March,3/1/2013 0:00,23,45,Delaware,85874,44384,FY 2012-2013
PA,42,2013,4,April,4/1/2013 0:00,23,45,Delaware,86084,44486,FY 2012-2013
PA,42,2013,5,May,5/1/2013 0:00,23,45,Delaware,85929,44442,FY 2012-2013
PA,42,2013,6,June,6/1/2013 0:00,23,45,Delaware,85439,44040,FY 2012-2013
PA,42,2013,7,July,7/1/2013 0:00,23,45,Delaware,86341,44434,FY 2013-2014
PA,42,2013,8,August,8/1/2013 0:00,23,45,Delaware,86149,44287,FY 2013-2014
PA,42,2013,9,September,9/1/2013 0:00,23,45,Delaware,85907,44140,FY 2013-2014
PA,42,2013,10,October,10/1/2013 0:00,23,45,Delaware,86927,44583,FY 2013-2014
PA,42,2013,11,November,11/1/2013 0:00,23,45,Delaware,86253,44217,FY 2013-2014
PA,42,2013,12,December,12/1/2013 0:00,23,45,Delaware,86041,44282,FY 2013-2014
PA,42,2014,1,January,1/1/2014 0:00,23,45,Delaware,86320,44401,FY 2013-2014
PA,42,2014,2,February,2/1/2014 0:00,23,45,Delaware,86213,44467,FY 2013-2014
PA,42,2014,3,March,3/1/2014 0:00,23,45,Delaware,87272,45279,FY 2013-2014
PA,42,2014,4,April,4/1/2014 0:00,23,45,Delaware,88017,45834,FY 2013-2014
PA,42,2014,5,May,5/1/2014 0:00,23,45,Delaware,88378,45962,FY 2013-2014
PA,42,2014,6,June,6/1/2014 0:00,23,45,Delaware,88085,45869,FY 2013-2014
PA,42,2014,7,July,7/1/2014 0:00,23,45,Delaware,88510,47253,FY 2014-2015
PA,42,2014,8,August,8/1/2014 0:00,23,45,Delaware,88146,47336,FY 2014-2015
PA,42,2014,9,September,9/1/2014 0:00,23,45,Delaware,88716,47742,FY 2014-2015
PA,42,2014,10,October,10/1/2014 0:00,23,45,Delaware,89181,48226,FY 2014-2015
PA,42,2014,11,November,11/1/2014 0:00,23,45,Delaware,88747,46897,FY 2014-2015
PA,42,2014,12,December,12/1/2014 0:00,23,45,Delaware,89119,47187,FY 2014-2015
PA,42,2015,1,January,1/1/2015 0:00,23,45,Delaware,88598,46880,FY 2014-2015
PA,42,2015,2,February,2/1/2015 0:00,23,45,Delaware,89393,46846,FY 2014-2015
PA,42,2015,3,March,3/1/2015 0:00,23,45,Delaware,91392,47583,FY 2014-2015
PA,42,2015,4,April,4/1/2015 0:00,23,45,Delaware,93921,48183,FY 2014-2015
PA,42,2015,5,May,5/1/2015 0:00,23,45,Delaware,96136,48809,FY 2014-2015
PA,42,2015,6,June,6/1/2015 0:00,23,45,Delaware,98577,49450,FY 2014-2015
PA,42,2015,7,July,7/1/2015 0:00,23,45,Delaware,104893,50222,FY 2015-2016
PA,42,2015,8,August,8/1/2015 0:00,23,45,Delaware,106075,50591,FY 2015-2016
PA,42,2015,9,September,9/1/2015 0:00,23,45,Delaware,110607,50939,FY 2015-2016
PA,42,2015,10,October,10/1/2015 0:00,23,45,Delaware,111494,51100,FY 2015-2016
PA,42,2015,11,November,11/1/2015 0:00,23,45,Delaware,111922,51102,FY 2015-2016
PA,42,2015,12,December,12/1/2015 0:00,23,45,Delaware,110353,51388,FY 2015-2016
PA,42,2016,1,January,1/1/2016 0:00,23,45,Delaware,111452,51518,FY 2015-2016
PA,42,2016,2,February,2/1/2016 0:00,23,45,Delaware,112207,51620,FY 2015-2016
PA,42,2016,3,March,3/1/2016 0:00,23,45,Delaware,113549,52054,FY 2015-2016
PA,42,2016,4,April,4/1/2016 0:00,23,45,Delaware,113332,51849,FY 2015-2016
PA,42,2016,5,May,5/1/2016 0:00,23,45,Delaware,113947,52062,FY 2015-2016
PA,42,2016,6,June,6/1/2016 0:00,23,45,Delaware,114316,52193,FY 2015-2016
PA,42,2016,7,July,7/1/2016 0:00,23,45,Delaware,103960,52184,FY 2016-2017
PA,42,2016,8,August,8/1/2016 0:00,23,45,Delaware,115356,52329,FY 2016-2017
PA,42,2016,9,September,9/1/2016 0:00,23,45,Delaware,115443,52253,FY 2016-2017
PA,42,2016,10,October,10/1/2016 0:00,23,45,Delaware,115526,52218,FY 2016-2017
PA,42,2016,11,November,11/1/2016 0:00,23,45,Delaware,116190,52333,FY 2016-2017
PA,42,2016,12,December,12/1/2016 0:00,23,45,Delaware,116944,52458,FY 2016-2017
PA,42,2017,1,January,1/1/2017 0:00,23,45,Delaware,118046,52708,FY 2016-2017
PA,42,2017,2,February,2/1/2017 0:00,23,45,Delaware,118498,52765,FY 2016-2017
PA,42,2017,3,March,3/1/2017 0:00,23,45,Delaware,118493,52771,FY 2016-2017
PA,42,2017,4,April,4/1/2017 0:00,23,45,Delaware,118332,52713,FY 2016-2017
PA,42,2017,5,May,5/1/2017 0:00,23,45,Delaware,118560,52846,FY 2016-2017
PA,42,2017,6,June,6/1/2017 0:00,23,45,Delaware,118361,52757,FY 2016-2017
PA,42,2017,7,July,7/1/2017 0:00,23,45,Delaware,118470,52796,FY 2017-2018
PA,42,2017,8,August,8/1/2017 0:00,23,45,Delaware,119317,53084,FY 2017-2018
PA,42,2017,9,September,9/1/2017 0:00,23,45,Delaware,119108,53086,FY 2017-2018
PA,42,2017,10,October,10/1/2017 0:00,23,45,Delaware,119276,53246,FY 2016-2017
PA,42,2017,11,November,11/1/2017 0:00,23,45,Delaware,119453,53263,FY 2016-2017
PA,42,2017,12,December,12/1/2017 0:00,23,45,Delaware,119172,53067,FY 2016-2017
PA,42,2018,1,January,1/1/2018 0:00,23,45,Delaware,119536,53077,FY 2017-2018
PA,42,2018,2,February,2/1/2018 0:00,23,45,Delaware,119341,53003,FY 2017-2018
PA,42,2018,3,March,3/1/2018 0:00,23,45,Delaware,118828,52885,FY 2017-2018
PA,42,2018,4,April,4/1/2018 0:00,23,45,Delaware,117878,52630,FY 2017-2018
PA,42,2018,5,May,5/1/2018 0:00,23,45,Delaware,119225,53112,FY 2017-2018
PA,42,2018,6,June,6/1/2018 0:00,23,45,Delaware,118741,53071,FY 2017-2018
PA,42,2018,7,July,7/1/2018 0:00,23,45,Delaware,118766,53155,FY 2018-2019
PA,42,2003,7,July,7/1/2003 0:00,24,47,Elk,4307,2074,FY 2003-2004
PA,42,2003,8,August,8/1/2003 0:00,24,47,Elk,4362,2109,FY 2003-2004
PA,42,2003,9,September,9/1/2003 0:00,24,47,Elk,4410,2167,FY 2003-2004
PA,42,2003,10,October,10/1/2003 0:00,24,47,Elk,4396,2164,FY 2003-2004
PA,42,2003,11,November,11/1/2003 0:00,24,47,Elk,4418,2194,FY 2003-2004
PA,42,2003,12,December,12/1/2003 0:00,24,47,Elk,4398,2175,FY 2003-2004
PA,42,2004,1,January,1/1/2004 0:00,24,47,Elk,4394,2179,FY 2003-2004
PA,42,2004,2,February,2/1/2004 0:00,24,47,Elk,4426,2192,FY 2003-2004
PA,42,2004,3,March,3/1/2004 0:00,24,47,Elk,4519,2221,FY 2003-2004
PA,42,2004,4,April,4/1/2004 0:00,24,47,Elk,4552,2238,FY 2003-2004
PA,42,2004,5,May,5/1/2004 0:00,24,47,Elk,4533,2235,FY 2003-2004
PA,42,2004,6,June,6/1/2004 0:00,24,47,Elk,4552,2244,FY 2003-2004
PA,42,2004,7,July,7/1/2004 0:00,24,47,Elk,4593,2280,FY 2004-2005
PA,42,2004,8,August,8/1/2004 0:00,24,47,Elk,4660,2325,FY 2004-2005
PA,42,2004,9,September,9/1/2004 0:00,24,47,Elk,4665,2316,FY 2004-2005
PA,42,2004,10,October,10/1/2004 0:00,24,47,Elk,4721,2341,FY 2004-2005
PA,42,2004,11,November,11/1/2004 0:00,24,47,Elk,4704,2323,FY 2004-2005
PA,42,2004,12,December,12/1/2004 0:00,24,47,Elk,4693,2300,FY 2004-2005
PA,42,2005,1,January,1/1/2005 0:00,24,47,Elk,4739,2319,FY 2004-2005
PA,42,2005,2,February,2/1/2005 0:00,24,47,Elk,4792,2343,FY 2004-2005
PA,42,2005,3,March,3/1/2005 0:00,24,47,Elk,4754,2322,FY 2004-2005
PA,42,2005,4,April,4/1/2005 0:00,24,47,Elk,4837,2380,FY 2004-2005
PA,42,2005,5,May,5/1/2005 0:00,24,47,Elk,4891,2409,FY 2004-2005
PA,42,2005,6,June,6/1/2005 0:00,24,47,Elk,4879,2391,FY 2004-2005
PA,42,2005,7,July,7/1/2005 0:00,24,47,Elk,4905,2387,FY 2005-2006
PA,42,2005,8,August,8/1/2005 0:00,24,47,Elk,4927,2396,FY 2005-2006
PA,42,2005,9,September,9/1/2005 0:00,24,47,Elk,4940,2396,FY 2005-2006
PA,42,2005,10,October,10/1/2005 0:00,24,47,Elk,4920,2415,FY 2005-2006
PA,42,2005,11,November,11/1/2005 0:00,24,47,Elk,4886,2407,FY 2005-2006
PA,42,2005,12,December,12/1/2005 0:00,24,47,Elk,4899,2422,FY 2005-2006
PA,42,2006,1,January,1/1/2006 0:00,24,47,Elk,4858,2396,FY 2005-2006
PA,42,2006,2,February,2/1/2006 0:00,24,47,Elk,4837,2399,FY 2005-2006
PA,42,2006,3,March,3/1/2006 0:00,24,47,Elk,4816,2369,FY 2005-2006
PA,42,2006,4,April,4/1/2006 0:00,24,47,Elk,4851,2393,FY 2005-2006
PA,42,2006,5,May,5/1/2006 0:00,24,47,Elk,5018,2509,FY 2005-2006
PA,42,2006,6,June,6/1/2006 0:00,24,47,Elk,4977,2472,FY 2005-2006
PA,42,2006,7,July,7/1/2006 0:00,24,47,Elk,5023,2523,FY 2006-2007
PA,42,2006,8,August,8/1/2006 0:00,24,47,Elk,5011,2542,FY 2006-2007
PA,42,2006,9,September,9/1/2006 0:00,24,47,Elk,5061,2573,FY 2006-2007
PA,42,2006,10,October,10/1/2006 0:00,24,47,Elk,5026,2539,FY 2006-2007
PA,42,2006,11,November,11/1/2006 0:00,24,47,Elk,4956,2507,FY 2006-2007
PA,42,2006,12,December,12/1/2006 0:00,24,47,Elk,4964,2514,FY 2006-2007
PA,42,2007,1,January,1/1/2007 0:00,24,47,Elk,4937,2488,FY 2006-2007
PA,42,2007,2,February,2/1/2007 0:00,24,47,Elk,4973,2499,FY 2006-2007
PA,42,2007,3,March,3/1/2007 0:00,24,47,Elk,5020,2539,FY 2006-2007
PA,42,2007,4,April,4/1/2007 0:00,24,47,Elk,4977,2524,FY 2006-2007
PA,42,2007,5,May,5/1/2007 0:00,24,47,Elk,4987,2537,FY 2006-2007
PA,42,2007,6,June,6/1/2007 0:00,24,47,Elk,5008,2512,FY 2006-2007
PA,42,2007,7,July,7/1/2007 0:00,24,47,Elk,4989,2511,FY 2007-2008
PA,42,2007,8,August,8/1/2007 0:00,24,47,Elk,5052,2558,FY 2007-2008
PA,42,2007,9,September,9/1/2007 0:00,24,47,Elk,5066,2555,FY 2007-2008
PA,42,2007,10,October,10/1/2007 0:00,24,47,Elk,4984,2495,FY 2007-2008
PA,42,2007,11,November,11/1/2007 0:00,24,47,Elk,4971,2494,FY 2007-2008
PA,42,2007,12,December,12/1/2007 0:00,24,47,Elk,4982,2504,FY 2007-2008
PA,42,2008,1,January,1/1/2008 0:00,24,47,Elk,5097,2562,FY 2007-2008
